node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
PASV297	3	2.98561076060916	0.334939843195088	0	0
PASV168	2	1.98561076060916	0.0405609878933674	0	0
PASV261	56	56	0.0178571428571429	0	0
PASV415	1	0.985610760609162	1.01459931239178	0	0
PASV1114	3	3	0.333333333333333	0	0
PASV210	3	2.95683228182749	0.338199770797262	0	0
PASV121	1	1	1	0	0
PASV273	3	3	0.333333333333333	0	0
PASV239	2	1.98561076060916	0.50362337867932	0	0
PASV333	2	1.98561076060916	0.252727416472185	0	0
PASV701	3	2.97122152121832	0.020286062996418	5.5	0
PASV355	1	0.985610760609162	0.202919862478357	0	0
PASV475	2	1.97122152121832	0.0405839724956714	0	0
PASV4085	3	2.95683228182749	0.0247463246924826	30	0
PASV498	3	2.95683228182749	0.338199770797262	2	0
PASV202	2	2	0.5	0	0
PASV249	6	5.91323816918959	0.0596838313401724	23	0
PASV152	56	56	0.0178571428571429	0	0
PASV314	4	3.98561076060916	0.126134360946922	0	0
PASV232	3	3	0.333333333333333	0	0
PASV643	1	1	1	0	0
PASV254	3	2.95683228182749	0.202919862478357	0	0
PASV312	6	6	0.166666666666667	0	0
PASV209	1	1	1	0	0
PASV181	2	1.97122152121832	0.0289885517826224	9	0
PASV476	2	1.97036873228756	0.0845682356345506	5	0
PASV2429	56	56	0.0178571428571429	0	0
PASV376	1	1	1	0	0
PASV278	8	8	0.125	0	0
PASV350	3	2.98561076060916	0.0595814935785043	0	0
PASV183	4	4	0.25	0	0
PASV200	2	1.97122152121832	0.144969637497386	3	0
PASV399	1	1	1	0	0
PASV2391	5	4.97122152121832	0.0722453653157482	2	0
PASV569	2	2	0.5	0	0
PASV358	4	4	0.25	0	0
PASV166	1	0.985610760609162	0.202919862478357	0	0
PASV4813	56	56	0.0178571428571429	0	0
PASV2387	1	0.983738753675929	0.338843348488376	0	0
PASV425	3	2.95683228182749	0.338199770797262	3	0
PASV158	1	0.985184366143778	0.0596990240584542	0	0
PASV424	1	0.985610760609162	0.338199770797262	0	0
PASV300	3	2.97122152121832	0.0247398647296644	21	0
PASV266	4	4	0.25	0	0
PASV363	2	1.97122152121832	0.507299656195892	0	0
PASV878	2	2	0.5	0	0
PASV332	1	0.985610760609162	0.0780461009532142	0	0
PASV352	2	1.98373875367593	0.25308662799942	0	0
PASV4079	6	6	0.166666666666667	0	0
PASV506	1	0.985610760609162	0.144942758913112	0	0
PASV483	2	2	0.5	0	0
PASV468	2	1.97122152121832	0.078048698291005	12	0
PASV438	4	3.97122152121832	0.0389792758131915	2.33333333333333	0
PASV461	3	2.97122152121832	0.0153714325707097	6	0
PASV567	1	0.985610760609162	1.01459931239178	0	0
PASV381	1	1	1	0	0
PASV283	4	3.94201664797126	0.078048698291005	11	0
PASV194	5	4.95959179422654	0.0598188354520306	0	0
PASV591	7	7	0.142857142857143	0	0
PASV421	2	1.97122152121832	0.0274216030376158	40	0
PASV549	2	1.98561076060916	0.50362337867932	0	0
PASV508	1	0.985610760609162	0.0922363011265259	0	0
PASV349	3	2.98561076060916	0.334939843195088	0	0
PASV408	3	2.96747750735186	0.20263609232921	0	0
PASV755	3	2.98561076060916	0.334939843195088	0	0
PASV584	1	0.985610760609162	1.01459931239178	0	0
PASV215	4	3.98373875367593	0.126283453969786	0	0
PASV335	3	2.95683228182749	0.112738676149448	11	0
PASV3242	4	4	0.25	0	0
PASV455	4	4	0.25	0	0
PASV306	2	2	0.5	0	0
PASV393	8	8	0.125	0	0
PASV568	1	0.985610760609162	0.0634244614385804	0	0
PASV769	51	51	0.0196078431372549	0	0
PASV510	3	2.95683228182749	0.0780461009532142	0	0
PASV235	8	7.95959179422654	0.0507172881150486	0	0
PASV2379	2	1.98373875367593	0.101485248968564	0	0
PASV608	1	0.985184366143778	0.0596914267325971	0	0
PASV539	1	0.985610760609162	0.338199770797262	0	0
PASV380	2	2	0.5	0	0
PASV685	2	1.97079512675294	0.0534011797255333	6	0
PASV450	1	0.985610760609162	0.0534011797255333	0	0
PASV334	1	1	1	0	0
PASV233	3	2.9564058873621	0.0181207846411489	33	0
PASV378	2	1.98561076060916	0.101312022652404	0	0
PASV505	3	2.98561076060916	0.334939843195088	0	0
PASV366	1	0.985610760609162	0.338199770797262	0	0
PASV4078	8	8	0.125	0	0
PASV631	2	1.97122152121832	0.0845499426993154	0	0
PASV348	1	0.985610760609162	0.112733256932421	0	0
PASV493	1	1	1	0	0
PASV808	2	1.97122152121832	0.0845499426993154	9	0
PASV522	1	0.985610760609162	0.0327335782014324	0	0
PASV527	2	1.98561076060916	0.0844472034406785	0	0
PASV440	51	51	0.0196078431372549	0	0
PASV834	51	51	0.0196078431372549	0	0
PASV718	2	2	0.5	0	0
PASV369	1	1	1	0	0
PASV594	3	2.95683228182749	0.0441138433435661	0	0
PASV456	3	2.97122152121832	0.020286062996418	5.5	0
PASV295	2	2	0.5	0	0
PASV866	1	0.985610760609162	1.01459931239178	0	0
PASV610	4	3.94244304243665	0.253649828097946	0	0
PASV711	3	2.97122152121832	0.0482806879783571	10	0
PASV341	1	1	1	0	0
PASV548	2	1.97079512675294	0.101490666030243	4	0
PASV609	3	3	0.333333333333333	0	0
PASV2384	5	4.95959179422654	0.0598188354520306	0	0
PASV882	1	0.985610760609162	0.0253652571474361	0	0
PASV5560	2	2	0.5	0	0
PASV383	6	6	0.166666666666667	0	0
PASV595	3	2.95683228182749	0.202919862478357	4	0
PASV442	2	2	0.5	0	0
PASV533	1	1	1	0	0
PASV556	2	2	0.5	0	0
PASV1025	2	1.97079512675294	0.0563828900258511	6	0
PASV343	6	5.97979589711327	0.0633803737192407	0	0
PASV2419	1	1	1	0	0
PASV716	7	7	0.142857142857143	0	0
PASV679	1	0.985610760609162	1.01459931239178	0	0
PASV600	1	1	1	0	0
PASV274	11	10.7979589711327	0.0926100944329759	12	0
PASV429	3	2.98561076060916	0.334939843195088	0	0
PASV536	1	1	1	0	0
PASV803	3	2.97122152121832	0.0247398647296644	21	0
PASV4817	15	14.7575507653593	0.0677619217375368	8.75	0
PASV1236	1	1	1	0	0
PASV675	3	2.95683228182749	0.202919862478357	4	0
PASV3213	43	43	0.0232558139534884	0	0
PASV3250	2	1.97122152121832	0.0156092201906428	12	0
PASV757	2	1.97122152121832	0.0390236998002502	9	0
PASV906	5	4.95683228182749	0.0632986539362624	6.33333333333333	0
PASV439	7	6.95959179422654	0.0675768869173621	0	0
PASV815	1	0.985610760609162	1.01459931239178	0	0
PASV558	2	1.98561076060916	0.0405609878933674	0	0
PASV434	2	1.97036873228756	0.0405973205229443	7	0
PASV532	1	0.985184366143778	0.0534084763811554	0	0
PASV2434	1	1	1	0	0
PASV943	3	2.98561076060916	0.201741746168446	0	0
PASV364	1	1	1	0	0
PASV384	3	2.98561076060916	0.334939843195088	0	0
PASV721	2	1.97122152121832	0.0634124570244866	5	0
PASV488	2	2	0.5	0	0
PASV4814	10	9.91918358845309	0.0507172881150486	0	0
PASV543	52	52	0.0192307692307692	0	0
PASV2756	7	6.95959179422654	0.0675768869173621	0	0
PASV337	11	11	0.0909090909090909	0	0
PASV921	1	0.985610760609162	1.01459931239178	0	0
PASV589	4	4	0.25	0	0
PASV405	9	9	0.111111111111111	0	0
PASV813	3	2.98561076060916	0.0595814935785043	0	0
PASV565	1	0.985610760609162	0.338199770797262	0	0
PASV781	3	2.95683228182749	0.202919862478357	0	0
PASV530	2	1.97036873228756	0.101486274205812	9	0
PASV391	2	1.97036873228756	0.126859215157857	6	0
PASV427	3	2.9564058873621	0.202972548411624	3.5	0
PASV3223	2	2	0.5	0	0
PASV339	7	7	0.142857142857143	0	0
PASV2395	1	1	1	0	0
PASV644	1	0.985184366143778	0.202972548411624	0	0
PASV457	1	0.985184366143778	0.202990116469607	0	0
PASV8750	10	9.97979589711327	0.0630573828093964	0	0
PASV612	1	1	1	0	0
PASV4815	56	56	0.0178571428571429	0	0
PASV669	4	4	0.25	0	0
PASV607	1	0.985610760609162	0.202919862478357	0	0
PASV697	1	0.985610760609162	0.112733256932421	0	0
PASV6370	3	3	0.333333333333333	0	0
PASV597	8	8	0.125	0	0
PASV4821	10	9.91918358845309	0.0507172881150486	0	0
PASV4199	4	4	0.25	0	0
PASV2428	1	0.983738753675929	1.01653004546513	0	0
PASV518	2	1.98561076060916	0.101312022652404	0	0
PASV653	2	1.97036873228756	0.0507453330151216	12	0
PASV2432	1	0.983738753675929	1.01653004546513	0	0
PASV3237	56	56	0.0178571428571429	0	0
PASV4093	7	6.95959179422654	0.0483635366634007	0	0
PASV8748	51	51	0.0196078431372549	0	0
PASV3258	2	1.97122152121832	0.0215872194125912	30	0
PASV997	1	1	1	0	0
PASV516	56	56	0.0178571428571429	0	0
PASV570	2	1.98561076060916	0.0844472034406785	0	0
PASV935	3	2.95683228182749	0.101464320783869	8	0
PASV801	10	9.97979589711327	0.0630573828093964	0	0
PASV1503	5	4.94244304243665	0.144641093126934	3	0
PASV636	2	1.97122152121832	0.112738676149448	6	0
PASV733	1	0.985610760609162	1.01459931239178	0	0
PASV724	2	1.97122152121832	0.0780538934852502	0	0
PASV1305	1	1	1	0	0
PASV909	1	0.985610760609162	0.202919862478357	0	0
PASV4909	2	1.97122152121832	0.0130091987319798	0	0
PASV7043	1	1	1	0	0
PASV791	5	4.97979589711327	0.0597466265212837	0	0
PASV2390	61	61	0.0163934426229508	0	0.999999999999999
PASV6371	41	41	0.024390243902439	0	0
PASV771	56	56	0.0178571428571429	0	0
PASV4822	10	9.91918358845309	0.0507172881150486	0	0
PASV2406	4	4	0.25	0	0
PASV728	2	2	0.5	0	0
PASV409	5	4.97979589711327	0.0597466265212837	0	0
PASV7513	5	5	0.2	0	0
PASV4141	1	1	1	0	0
PASV2503	8	7.91918358845308	0.0462185674757283	0	0
PASV4835	10	9.91918358845309	0.0507172881150486	0	0
PASV3295	1	1	1	0	0
PASV1423	2	2	0.5	0	0
PASV713	3	2.9564058873621	0.1127495161467	8	0
PASV2780	6	5.92805380304581	0.12659389107863	4	0
PASV541	11	11	0.0909090909090909	0	0
PASV758	7	7	0.142857142857143	0	0
PASV2418	5	5	0.2	0	0
PASV4105	7	7	0.142857142857143	0	0
PASV2465	1	1	1	0	0
PASV2528	1	0.983738753675929	1.01653004546513	0	0
PASV6383	9	9	0.111111111111111	0	0
PASV832	2	2	0.5	0	0
PASV1047	1	0.985610760609162	1.01459931239178	0	0
PASV4081	3	2.97979589711327	0.0442953878275913	0	0
PASV3298	10	9.97979589711327	0.0630573828093964	0	0
PASV606	2	2	0.5	0	0
PASV4825	7	7	0.142857142857143	0	0
PASV2239	1	1	1	0	0
PASV760	2	1.98561076060916	0.50362337867932	0	0
PASV5594	51	51	0.0196078431372549	0	0
PASV1091	2	2	0.5	0	0
PASV6372	41	41	0.024390243902439	0	0
PASV2515	2	2	0.5	0	0
PASV826	1	1	1	0	0
PASV2637	10	9.97979589711327	0.0630573828093964	0	0
PASV3468	2	1.97036873228756	0.14497859924092	3	0
PASV931	1	0.985610760609162	0.0724870591153291	0	0
PASV6375	1	1	1	0	0
PASV2424	4	4	0.25	0	0
PASV1434	2	1.97036873228756	0.169148670077553	2	0
PASV7512	61	61	0.0163934426229508	0	0.999999999999999
PASV9261	52	52	0.0192307692307692	0	0
PASV3302	6	5.90243252205558	0.169421674244188	8	0
PASV3256	11	11	0.0909090909090909	0	0
PASV4883	1	1	1	0	0
PASV3515	2	1.97036873228756	0.0207086681231015	40	0
PASV4837	2	2	0.5	0	0
PASV4840	4	4	0.25	0	0
PASV8769	10	9.97979589711327	0.0630573828093964	0	0
PASV1977	1	0.985610760609162	0.202919862478357	0	0
PASV8749	51	51	0.0196078431372549	0	0
PASV6376	9	9	0.111111111111111	0	0
PASV2175	2	1.97122152121832	0.169099885398631	3	0
PASV2733	7	7	0.142857142857143	0	0
PASV8074	8	7.95959179422654	0.0507172881150486	0	0
PASV8062	43	43	0.0232558139534884	0	0
PASV7054	6	5.97979589711327	0.0633803737192407	0	0
PASV3402	52	52	0.0192307692307692	0	0
PASV7514	61	61	0.0163934426229508	0	0.999999999999999
PASV4838	4	4	0.25	0	0
PASV1595	1	1	1	0	0
PASV9262	52	52	0.0192307692307692	0	0
PASV4818	56	56	0.0178571428571429	0	0
PASV7521	5	5	0.2	0	0
PASV9263	52	52	0.0192307692307692	0	0
PASV7519	5	5	0.2	0	0
PASV4860	8	8	0.125	0	0
PASV7515	61	61	0.0163934426229508	0	1
PASV8773	10	9.97979589711327	0.0630573828093964	0	0
PASV8751	51	51	0.0196078431372549	0	0
PASV7516	61	61	0.0163934426229508	0	1
PASV8065	43	43	0.0232558139534884	0	0
PASV8067	43	43	0.0232558139534884	0	0
PASV8066	43	43	0.0232558139534884	0	0
PASV8754	51	51	0.0196078431372549	0	0
PASV4824	56	56	0.0178571428571429	0	0
PASV8068	43	43	0.0232558139534884	0	0
PASV7561	1	1	1	0	0
PASV8069	43	43	0.0232558139534884	0	0
PASV9265	52	52	0.0192307692307692	0	0
ASV1046	5	4.95959179422654	0.0598188354520306	0	0
ASV3648	56	56	0.0178571428571429	0	0
ASV901	5	4.92805380304581	0.0483142529710374	24	0
ASV28	1	1	1	0	0
ASV2614	8	7.95959179422654	0.0507172881150486	0	0
ASV4281	41	41	0.024390243902439	0	0
ASV2687	4	4	0.25	0	0
ASV1601	3	2.9564058873621	0.0922617010808173	9	0
ASV87	1	0.985610760609162	1.01459931239178	0	0
ASV148	2	1.98373875367593	0.101485248968564	0	0
ASV4001	61	61	0.0163934426229508	0	1
ASV130	1	1	1	0	0
ASV1130	7	7	0.142857142857143	0	0
ASV2927	52	52	0.0192307692307692	0	0
ASV1455	1	1	1	0	0
ASV621	1	1	1	0	0
ASV4016	61	61	0.0163934426229508	0	1
ASV373	2	1.97122152121832	0.0166327756129801	0	0
ASV1041	61	61	0.0163934426229508	0	1
ASV1447	51	51	0.0196078431372549	0	0
ASV1383	1	1	1	0	0
ASV163	1	1	1	0	0
ASV125	4	3.94244304243665	0.253649828097946	3	0
ASV2999	52	52	0.0192307692307692	0	0
ASV2591	7	6.95959179422654	0.0483635366634007	0	0
ASV146	1	0.985610760609162	0.0634244614385804	0	0
ASV2903	52	52	0.0192307692307692	0	0
ASV3937	11	11	0.0909090909090909	0	0
ASV2555	43	43	0.0232558139534884	0	0
ASV1016	11	10.777754868246	0.0927837023781506	30	0
ASV2046	61	61	0.0163934426229508	0	1
ASV2596	43	43	0.0232558139534884	0	0
ASV1456	13	12.7373466624725	0.0785092866276659	30	0
ASV860	43	43	0.0232558139534884	0	0
ASV1480	9	9	0.111111111111111	0	0
ASV2952	52	52	0.0192307692307692	0	0
ASV175	2	1.98561076060916	0.0779585516263831	0	0
ASV4017	11	11	0.0909090909090909	0	0
ASV1440	51	51	0.0196078431372549	0	0
ASV1441	51	51	0.0196078431372549	0	0
ASV2620	43	43	0.0232558139534884	0	0
ASV2934	7	7	0.142857142857143	0	0
ASV4245	41	41	0.024390243902439	0	0
ASV1820	43	43	0.0232558139534884	0	0
ASV483	7	7	0.142857142857143	0	0
ASV1466	9	9	0.111111111111111	0	0
ASV115	2	1.97122152121832	0.507299656195892	1	0
ASV166	9	9	0.111111111111111	0	0
ASV161	3	2.95597949289672	0.338297340155106	3	0
ASV1424	51	51	0.0196078431372549	0	0
ASV2925	52	52	0.0192307692307692	0	0
ASV559	43	43	0.0232558139534884	0	0
ASV1460	15	14.7575507653593	0.0677619217375368	8.75	0
ASV222	9	9	0.111111111111111	0	0
ASV321	1	0.985184366143778	0.0307494648661392	0	0
ASV120	2	1.97122152121832	0.0676419050400697	10	0
ASV2643	43	43	0.0232558139534884	0	0
ASV1516	51	51	0.0196078431372549	0	0
ASV879	1	1	1	0	0
ASV566	51	51	0.0196078431372549	0	0
ASV2946	52	52	0.0192307692307692	0	0
ASV61	6	6	0.166666666666667	0	0
ASV2566	43	43	0.0232558139534884	0	0
ASV706	1	1	1	0	0
ASV1408	51	51	0.0196078431372549	0	0
ASV3630	56	56	0.0178571428571429	0	0
ASV3955	61	61	0.0163934426229508	0	1
ASV393	41	41	0.024390243902439	0	0
ASV3265	6	6	0.166666666666667	0	0
ASV1407	4	4	0.25	0	0
ASV66	1	1	1	0	0
ASV3951	61	61	0.0163934426229508	0	0.999999999999999
ASV3627	56	56	0.0178571428571429	0	0
ASV1293	9	9	0.111111111111111	0	0
ASV228	1	1	1	0	0
ASV1461	2	1.98518436614378	0.101333910212446	0	0
ASV2996	4	4	0.25	0	0
ASV2959	52	52	0.0192307692307692	0	0
ASV1660	1	1	1	0	0
ASV124	1	1	1	0	0
ASV2354	4	4	0.25	0	0
ASV1476	8	7.91918358845308	0.0462185674757283	0	0
ASV2345	41	41	0.024390243902439	0	0
ASV3965	61	61	0.0163934426229508	0	1
ASV1411	51	51	0.0196078431372549	0	0
ASV541	43	43	0.0232558139534884	0	0
ASV1967	2	1.96747750735186	0.508265022732564	0	0
ASV3967	61	61	0.0163934426229508	0	1
ASV2592	43	43	0.0232558139534884	0	0
ASV3933	61	61	0.0163934426229508	0	1
ASV4283	41	41	0.024390243902439	0	0
ASV2341	7	6.95959179422654	0.0483635366634007	0	0
ASV944	1	1	1	0	0
ASV1982	6	6	0.166666666666667	0	0
ASV1412	51	51	0.0196078431372549	0	0
ASV475	11	11	0.0909090909090909	0	0
ASV147	43	43	0.0232558139534884	0	0
ASV1919	61	61	0.0163934426229508	0	0.999999999999999
ASV925	51	51	0.0196078431372549	0	0
ASV2552	43	43	0.0232558139534884	0	0
ASV3952	61	61	0.0163934426229508	0	0.999999999999999
ASV2922	52	52	0.0192307692307692	0	0
ASV2938	7	6.95959179422654	0.0675768869173621	0	0
ASV371	5	4.92805380304581	0.0596823124936344	8	0
ASV207	2	1.97122152121832	0.0676399541594523	0	0
ASV266	1	1	1	0	0
ASV224	2	1.97122152121832	0.092239928835143	4	0
ASV1507	51	51	0.0196078431372549	0	0
ASV234	4	4	0.25	0	0
ASV69	2	2	0.5	0	0
ASV838	2	1.97079512675294	0.092239928835143	4	0
ASV1870	56	56	0.0178571428571429	0	0
ASV3626	56	56	0.0178571428571429	0	0
ASV181	3	2.98561076060916	0.201741746168446	0	0
ASV2616	43	43	0.0232558139534884	0	0
ASV3669	56	56	0.0178571428571429	0	0
ASV987	9	9	0.111111111111111	0	0
ASV837	9	9	0.111111111111111	0	0
ASV3077	7	6.95959179422654	0.0675768869173621	0	0
ASV239	4	3.94244304243665	0.02029356653862	33	0
ASV117	2	1.98518436614378	0.101333910212446	0	0
ASV1846	61	61	0.0163934426229508	0	0.999999999999999
ASV4238	41	41	0.024390243902439	0	0
ASV3956	61	61	0.0163934426229508	0	1
ASV3487	61	61	0.0163934426229508	0	0.999999999999999
ASV3645	56	56	0.0178571428571429	0	0
ASV918	61	61	0.0163934426229508	0	1
ASV2944	52	52	0.0192307692307692	0	0
ASV2598	43	43	0.0232558139534884	0	0
ASV345	4	3.98373875367593	0.126283453969786	0	0
ASV2630	3	3	0.333333333333333	0	0
ASV341	4	3.95121626102779	0.25308662799942	1	0
ASV319	6	6	0.166666666666667	0	0
ASV264	61	61	0.0163934426229508	0	1
ASV8	2	1.98561076060916	0.0723981193194083	0	0
ASV29	1	0.985610760609162	1.01459931239178	0	0
ASV4023	61	61	0.0163934426229508	0	1
ASV4297	41	41	0.024390243902439	0	0
ASV1035	3	2.98561076060916	0.334939843195088	0	0
ASV612	2	1.98373875367593	0.504098636046188	0	0
ASV430	6	6	0.166666666666667	0	0
ASV1697	1	1	1	0	0
ASV947	6	5.97979589711327	0.0633803737192407	0	0
ASV211	1	0.985610760609162	0.0230590752816315	0	0
ASV1366	51	51	0.0196078431372549	0	0
ASV2979	52	52	0.0192307692307692	0	0
ASV2929	52	52	0.0192307692307692	0	0
ASV2633	1	1	1	0	0
ASV1365	3	2.96747750735186	0.20263609232921	0	0
ASV1446	5	4.97979589711327	0.0597466265212837	0	0
ASV589	4	4	0.25	0	0
ASV3619	56	56	0.0178571428571429	0	0
ASV2622	43	43	0.0232558139534884	0	0
ASV2584	43	43	0.0232558139534884	0	0
ASV1388	51	51	0.0196078431372549	0	0
ASV1847	1	1	1	0	0
ASV1462	9	9	0.111111111111111	0	0
ASV995	61	61	0.0163934426229508	0	0.999999999999999
ASV4008	61	61	0.0163934426229508	0	1
ASV2461	52	52	0.0192307692307692	0	0
ASV3989	61	61	0.0163934426229508	0	1
ASV1398	3	2.95555309843133	0.0596990240584542	16	0
ASV250	56	56	0.0178571428571429	0	0
ASV932	7	7	0.142857142857143	0	0
ASV2939	52	52	0.0192307692307692	0	0
ASV980	2	2	0.5	0	0
ASV2565	7	7	0.142857142857143	0	0
ASV4248	41	41	0.024390243902439	0	0
ASV1018	1	0.983738753675929	1.01653004546513	0	0
ASV3686	56	56	0.0178571428571429	0	0
