node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
ASV4616	45	45	0.0222222222222222	0	1.74279889950236e-15
ASV1130	15	15	0.0666666666666667	0	0
ASV1455	44	44	0.0227272727272727	0	2.92992278756919e-15
ASV621	1	1	1	0	0
ASV1936	13	13	0.0769230769230769	0	0
ASV1170	1	0.983738753675929	1.01653004546513	0	0
ASV2332	50	50	0.02	0	0
ASV373	4	3.94244304243665	0.0274216030376158	0	0
ASV1041	3	3	0.333333333333333	0	0
ASV2260	50	50	0.02	0	0
ASV1383	2	1.98373875367593	0.168956198636675	0	0
ASV163	6	6	0.166666666666667	0	0
ASV2359	50	50	0.02	0	0
ASV125	2	1.98561076060916	0.168689427124667	0	0
ASV95	1	1	1	0	0
ASV146	1	1	1	0	6.61611479989273e-19
ASV1007	2	1.96747750735186	0.508265022732564	0	0
ASV928	52	52	0.0192307692307692	0	1
ASV2328	50	50	0.02	0	0
ASV2046	13	13	0.0769230769230769	0	0
ASV3263	24	24	0.0416666666666667	0	0
ASV1456	1	1	1	0	0
ASV860	6	6	0.166666666666667	0	0
ASV175	1	0.985610760609162	1.01459931239178	0	0
ASV2310	50	50	0.02	0	0
ASV270	28	28	0.0357142857142857	0	3.20953624325248e-16
ASV2934	45	45	0.0222222222222222	0	1.79331480963287e-15
ASV1820	7	7	0.142857142857143	0	0
ASV115	1	0.985610760609162	0.101481882761461	0	0
ASV166	3	2.95683228182749	0.0130076834922024	98	0
ASV1424	44	44	0.0227272727272727	0	2.90466483250394e-15
ASV2305	50	50	0.02	0	0
ASV321	1	1	1	0	0
ASV120	2	1.98561076060916	0.50362337867932	0	0
ASV2349	50	50	0.02	0	0
ASV445	3	2.98561076060916	0.0919921153756259	0	0
ASV879	2	1.98373875367593	0.504098636046188	0	0
ASV4622	45	45	0.0222222222222222	0	1.66702503430661e-15
ASV1037	52	52	0.0192307692307692	0	0.999999999999999
ASV4591	45	45	0.0222222222222222	0	1.76805685456761e-15
ASV61	3	2.95683228182749	0.126824914048973	7	0
ASV706	1	0.983738753675929	0.338843348488376	0	0
ASV3265	24	24	0.0416666666666667	0	0
ASV66	5	4.92762740858043	0.0780642859488786	13	0
ASV4590	45	45	0.0222222222222222	0	1.81857276469812e-15
ASV228	2	1.97122152121832	0.126824914048973	6	0
ASV2330	50	50	0.02	0	0
ASV303	28	28	0.0357142857142857	0	3.10495252306043e-16
ASV124	3	2.95683228182749	0.126824914048973	6	0
ASV1077	2	1.98373875367593	0.504098636046188	0	0
ASV2354	50	50	0.02	0	0
ASV547	1	0.983738753675929	1.01653004546513	0	0
ASV968	5	5	0.2	0	0
ASV492	1	1	1	0	0
ASV1853	44	44	0.0227272727272727	0	2.98043869769969e-15
ASV2345	50	50	0.02	0	0
ASV922	52	52	0.0192307692307692	0	0.999999999999999
ASV2341	1	1	1	0	0
ASV944	1	1	1	0	0
ASV1982	1	1	1	0	8.85527447803799e-19
ASV147	1	1	1	0	0
ASV1919	13	13	0.0769230769230769	0	0
ASV925	15	15	0.0666666666666667	0	0
ASV2267	6	6	0.166666666666667	0	0
ASV2371	50	50	0.02	0	0
ASV1136	2	1.98373875367593	0.504098636046188	0	0
ASV89	1	0.985610760609162	0.338199770797262	0	0
ASV2275	50	50	0.02	0	0
ASV207	2	1.98561076060916	0.0779611431401441	0	0
ASV266	4	3.94244304243665	0.253649828097946	0	0
ASV224	1	0.985610760609162	0.0845499426993154	0	0
ASV861	52	52	0.0192307692307692	0	0.999999999999999
ASV1507	4	4	0.25	0	0
ASV234	5	5	0.2	0	0
ASV69	1	1	1	0	0
ASV838	1	0.983738753675929	0.338843348488376	0	0
ASV1870	1	1	1	0	0
ASV2070	13	13	0.0769230769230769	0	0
ASV2285	50	50	0.02	0	0
ASV242	28	28	0.0357142857142857	0	2.53960845070147e-16
ASV245	28	28	0.0357142857142857	0	2.98852913643153e-16
ASV411	28	28	0.0357142857142857	0	3.16612413298408e-16
ASV181	2	1.97079512675294	0.507409413807304	1	0
ASV2262	6	6	0.166666666666667	0	0
ASV1089	15	15	0.0666666666666667	0	0
ASV4600	45	45	0.0222222222222222	0	1.86908867482862e-15
ASV987	1	0.983738753675929	1.01653004546513	0	0
ASV837	3	2.9564058873621	0.338248548440101	3	0
ASV2346	50	50	0.02	0	0
ASV117	1	0.983738753675929	1.01653004546513	0	0
ASV1846	44	44	0.0227272727272727	0	3.0814705179607e-15
ASV1859	44	44	0.0227272727272727	0	2.98043869769969e-15
ASV240	5	5	0.2	0	0
ASV83	1	0.985610760609162	0.00845499426993154	0	0
ASV962	3	3	0.333333333333333	0	0
ASV918	2	1.97122152121832	0.078048698291005	5	0
ASV2314	50	50	0.02	0	0
ASV614	1	0.985610760609162	0.169099885398631	0	0
ASV654	6	6	0.166666666666667	0	0
ASV345	1	0.985610760609162	1.01459931239178	0	0
ASV2630	45	45	0.0222222222222222	0	1.84383071976337e-15
ASV341	1	1	1	0	0
ASV319	1	0.985610760609162	0.0338204647928472	0	0
ASV301	1	1	1	0	2.17186110912124e-18
ASV29	3	2.98561076060916	0.0778711984988746	0	0
ASV1035	6	6	0.166666666666667	0	0
ASV2357	50	50	0.02	0	0
ASV1975	13	13	0.0769230769230769	0	0
ASV947	52	52	0.0192307692307692	0	1
ASV211	2	1.98561076060916	0.0844502443098884	0	0
ASV910	2	1.96747750735186	0.508265022732564	0	0
ASV268	28	28	0.0357142857142857	0	3.34963896275505e-16
ASV4609	45	45	0.0222222222222222	0	1.84383071976337e-15
ASV2336	50	50	0.02	0	0
ASV1365	45	45	0.0222222222222222	0	1.76805685456761e-15
ASV3278	24	24	0.0416666666666667	0	0
ASV4602	45	45	0.0222222222222222	0	1.79331480963287e-15
ASV4613	45	45	0.0222222222222222	0	1.81857276469812e-15
ASV1847	6	6	0.166666666666667	0	0
ASV2388	6	6	0.166666666666667	0	0
ASV1884	7	7	0.142857142857143	0	0
ASV920	52	52	0.0192307692307692	0	0.999999999999999
ASV1398	13	13	0.0769230769230769	0	0
ASV250	28	28	0.0357142857142857	0	3.334839379709e-16
ASV932	15	15	0.0666666666666667	0	0
ASV2939	45	45	0.0222222222222222	0	1.89434662989387e-15
ASV2565	45	45	0.0222222222222222	0	1.74279889950236e-15
ASV1018	1	1	1	0	0
ASV31	1	0.985610760609162	0.126831772786737	0	0
ASV973	52	52	0.0192307692307692	0	0.999999999999999
ASV1880	44	44	0.0227272727272727	0	2.95518074263444e-15
ASV277	6	5.95683228182749	0.0375168944372669	8.75	0
ASV1082	2	1.96747750735186	0.508265022732564	1	0
ASV3269	24	24	0.0416666666666667	0	0
ASV3297	5	5	0.2	0	0
ASV129	1	0.985610760609162	0.0845499426993154	0	0
ASV897	52	52	0.0192307692307692	0	0.999999999999999
ASV215	1	1	1	0	0
ASV174	1	0.983738753675929	1.01653004546513	0	0
ASV314	1	1	1	0	0
ASV171	2	2	0.5	0	0
ASV1878	44	44	0.0227272727272727	0	3.0309546078302e-15
ASV854	52	52	0.0192307692307692	0	0.999999999999999
ASV951	52	52	0.0192307692307692	0	1
ASV65	2	1.98561076060916	0.0533674630934027	0	0
ASV946	52	52	0.0192307692307692	0	0.999999999999999
ASV4	1	1	1	0	0
ASV27	4	3.97122152121832	0.0326982119216384	2.33333333333333	0
ASV1646	45	45	0.0222222222222222	0	1.81857276469812e-15
ASV262	1	0.985610760609162	0.0845529909722597	0	0
ASV260	6	6	0.166666666666667	0	0
ASV158	1	1	1	0	2.44871088553851e-18
ASV1823	13	13	0.0769230769230769	0	0
ASV325	28	28	0.0357142857142857	0	3.24110868708405e-16
ASV1414	44	44	0.0227272727272727	0	2.90466483250394e-15
ASV4637	45	45	0.0222222222222222	0	1.76805685456761e-15
ASV1001	3	3	0.333333333333333	0	0
ASV836	2	1.98373875367593	0.504098636046188	0	0
ASV4606	45	45	0.0222222222222222	0	1.66702503430661e-15
ASV1029	15	15	0.0666666666666667	0	0
ASV38	2	1.98561076060916	0.50362337867932	0	0
ASV2261	50	50	0.02	0	0
ASV448	3	2.98561076060916	0.0919921153756259	0	0
ASV478	5	5	0.2	0	0
ASV2579	45	45	0.0222222222222222	0	1.84383071976337e-15
ASV58	1	0.985610760609162	0.026699981905047	0	0
ASV2361	50	50	0.02	0	0
ASV2010	1	1	1	0	0
ASV1092	9	9	0.111111111111111	0	0
ASV3258	24	24	0.0416666666666667	0	0
ASV940	5	5	0.2	0	0
ASV1009	52	52	0.0192307692307692	0	1
ASV1372	1	1	1	0	0
ASV162	1	0.983738753675929	1.01653004546513	0	0
ASV105	2	1.97122152121832	0.507299656195892	0	0
ASV3266	24	24	0.0416666666666667	0	0
ASV170	2	1.98561076060916	0.252727416472185	0	0
ASV370	5	5	0.2	0	0
ASV176	2	1.97079512675294	0.144987562092519	3	0
ASV461	28	28	0.0357142857142857	0	2.85138633353817e-16
ASV1844	44	44	0.0227272727272727	0	2.95518074263444e-15
ASV874	4	3.93495501470372	0.254132511366282	3	0
ASV183	2	2	0.5	0	0
ASV4612	45	45	0.0222222222222222	0	1.76805685456761e-15
ASV2320	50	50	0.02	0	0
ASV4598	45	45	0.0222222222222222	0	1.79331480963287e-15
ASV2299	50	50	0.02	0	0
ASV898	52	52	0.0192307692307692	0	1
ASV123	1	0.985610760609162	0.00845499426993154	0	0
ASV900	52	52	0.0192307692307692	0	0.999999999999999
ASV1901	44	44	0.0227272727272727	0	3.0309546078302e-15
ASV284	3	2.95683228182749	0.112733256932421	0	0
ASV2293	50	50	0.02	0	0
ASV834	15	15	0.0666666666666667	0	0
ASV53	1	0.985610760609162	1.01459931239178	0	0
ASV121	1	1	1	0	0
ASV975	52	52	0.0192307692307692	0	0.999999999999999
ASV549	1	0.983738753675929	1.01653004546513	0	0
ASV1828	44	44	0.0227272727272727	0	3.0814705179607e-15
ASV1141	3	3	0.333333333333333	0	0
ASV939	1	0.985184366143778	0.202972548411624	0	0
ASV136	1	0.985610760609162	1.01459931239178	0	0
ASV1389	45	45	0.0222222222222222	0	1.76805685456761e-15
ASV1817	44	44	0.0227272727272727	0	2.90466483250394e-15
ASV251	28	28	0.0357142857142857	0	3.41969032250633e-16
ASV4621	45	45	0.0222222222222222	0	1.76805685456761e-15
ASV890	5	5	0.2	0	0
ASV964	52	52	0.0192307692307692	0	0.999999999999999
ASV142	1	0.985610760609162	0.338199770797262	0	0
ASV271	28	28	0.0357142857142857	0	3.25492163126036e-16
ASV1008	6	6	0.166666666666667	0	0
ASV868	52	52	0.0192307692307692	0	0.999999999999999
ASV484	3	2.98561076060916	0.334939843195088	0	0
ASV1895	6	6	0.166666666666667	0	0
ASV286	28	28	0.0357142857142857	0	3.09705941210253e-16
ASV3282	24	24	0.0416666666666667	0	0
ASV1201	6	6	0.166666666666667	0	0
ASV3268	24	24	0.0416666666666667	0	0
ASV1710	7	7	0.142857142857143	0	0
ASV866	52	52	0.0192307692307692	0	1
ASV1832	44	44	0.0227272727272727	0	2.98043869769969e-15
ASV296	28	28	0.0357142857142857	0	3.16513749411434e-16
ASV278	2	2	0.5	0	0
ASV369	1	1	1	0	1.40480411081337e-18
ASV1649	6	6	0.166666666666667	0	0
ASV1909	4	4	0.25	0	0
ASV2306	50	50	0.02	0	0
ASV981	52	52	0.0192307692307692	0	0.999999999999999
ASV424	2	1.98373875367593	0.25308662799942	0	0
ASV118	1	0.985184366143778	0.202972548411624	0	0
ASV1558	8	8	0.125	0	0
ASV43	2	2	0.5	0	0
ASV60	1	1	1	0	0
ASV3283	24	24	0.0416666666666667	0	0
ASV841	52	52	0.0192307692307692	0	1
ASV2308	50	50	0.02	0	0
ASV994	52	52	0.0192307692307692	0	1
ASV232	1	0.983738753675929	1.01653004546513	0	0
ASV184	3	2.97122152121832	0.0921140464229441	0	0
ASV1437	44	44	0.0227272727272727	0	3.05621256289545e-15
ASV267	2	1.98561076060916	0.0533674630934027	0	0
ASV2607	5	5	0.2	0	0
ASV39	28	28	0.0357142857142857	0	3.10988571740911e-16
ASV3274	24	24	0.0416666666666667	0	0
ASV86	1	0.985184366143778	0.0724848187486931	0	0
ASV225	5	5	0.2	0	0
ASV73	3	2.95683228182749	0.144942758913112	6	0
ASV1907	7	7	0.142857142857143	0	0
ASV1065	2	2	0.5	0	0
ASV899	1	0.983738753675929	0.14521857792359	0	0
ASV849	9	9	0.111111111111111	0	0
ASV1182	1	1	1	0	0
ASV1081	15	15	0.0666666666666667	0	0
ASV78	3	2.97122152121832	0.144641093126934	1.5	0
ASV4614	45	45	0.0222222222222222	0	1.86908867482862e-15
ASV7	3	2.98561076060916	0.0778711984988746	0	0
ASV873	52	52	0.0192307692307692	0	0.999999999999999
ASV1845	44	44	0.0227272727272727	0	3.10672847302595e-15
ASV392	28	28	0.0357142857142857	0	2.84053330597107e-16
ASV340	1	1	1	0	0
ASV10	2	1.98561076060916	0.0921140464229441	0	0
ASV1012	3	2.95683228182749	0.338199770797262	2	0
ASV959	52	52	0.0192307692307692	0	1
ASV1038	52	52	0.0192307692307692	0	0.999999999999999
ASV56	2	1.97122152121832	0.507299656195892	0	0
ASV23	2	1.97122152121832	0.101459931239178	4	0
ASV231	28	28	0.0357142857142857	0	3.06055377392229e-16
ASV2257	50	50	0.02	0	0
ASV2269	50	50	0.02	0	0
ASV1825	7	7	0.142857142857143	0	0
ASV422	2	2	0.5	0	0
ASV1930	7	7	0.142857142857143	0	0
ASV1891	44	44	0.0227272727272727	0	3.00569665276494e-15
ASV2321	50	50	0.02	0	0
ASV864	52	52	0.0192307692307692	0	1
ASV966	52	52	0.0192307692307692	0	0.999999999999999
ASV2386	1	1	1	0	0
ASV1000	52	52	0.0192307692307692	0	0.999999999999999
ASV1530	7	7	0.142857142857143	0	0
ASV2273	50	50	0.02	0	0
ASV48	4	3.94244304243665	0.0099470520822724	38	0
ASV921	9	9	0.111111111111111	0	0
ASV2304	50	50	0.02	0	0
ASV2312	50	50	0.02	0	0
ASV298	2	1.97122152121832	0.126824914048973	6	0
ASV4605	45	45	0.0222222222222222	0	1.71754094443711e-15
ASV1489	44	44	0.0227272727272727	0	2.77837505717768e-15
ASV455	5	5	0.2	0	0
ASV2399	6	6	0.166666666666667	0	0
ASV320	2	1.97122152121832	0.169112078930021	3	0
ASV1052	52	52	0.0192307692307692	0	1
ASV132	3	2.95683228182749	0.144942758913112	4	0
ASV914	52	52	0.0192307692307692	0	1
ASV1819	44	44	0.0227272727272727	0	2.90466483250394e-15
ASV96	3	2.95683228182749	0.026699981905047	0	0
ASV54	3	2.98561076060916	0.334939843195088	0	0
ASV188	1	1	1	0	0
ASV3	4	3.97122152121832	0.0326982119216384	2.33333333333333	0
ASV388	1	1	1	0	0
ASV1445	6	6	0.166666666666667	0	0
ASV363	2	2	0.5	0	0
ASV1854	7	7	0.142857142857143	0	0
ASV72	2	1.98561076060916	0.50362337867932	0	0
ASV2910	24	24	0.0416666666666667	0	0
ASV25	2	1.97122152121832	0.0247463246924826	9	0
ASV1404	13	13	0.0769230769230769	0	0
ASV1392	7	7	0.142857142857143	0	0
ASV844	6	6	0.166666666666667	0	0
ASV1060	52	52	0.0192307692307692	0	1
ASV842	15	15	0.0666666666666667	0	0
ASV2309	50	50	0.02	0	0
ASV1841	44	44	0.0227272727272727	0	2.95518074263444e-15
ASV906	52	52	0.0192307692307692	0	0.999999999999999
ASV960	52	52	0.0192307692307692	0	0.999999999999999
ASV273	2	1.98561076060916	0.0844502443098884	0	0
ASV3298	24	24	0.0416666666666667	0	0
ASV1054	2	2	0.5	0	0
ASV1830	44	44	0.0227272727272727	0	3.00569665276494e-15
ASV1827	13	13	0.0769230769230769	0	0
ASV3257	24	24	0.0416666666666667	0	0
ASV2348	50	50	0.02	0	0
ASV4307	45	45	0.0222222222222222	0	1.86908867482862e-15
ASV2284	50	50	0.02	0	0
ASV350	4	3.94244304243665	0.0225477352298895	30	0
ASV1452	44	44	0.0227272727272727	0	2.92992278756919e-15
ASV4623	45	45	0.0222222222222222	0	1.71754094443711e-15
ASV149	1	1	1	0	0
ASV4601	45	45	0.0222222222222222	0	1.69228298937186e-15
ASV59	1	0.985610760609162	1.01459931239178	0	0
ASV50	1	0.985610760609162	0.00780461009532142	0	0
ASV1838	44	44	0.0227272727272727	0	2.92992278756919e-15
ASV4649	45	45	0.0222222222222222	0	1.74279889950236e-15
ASV201	2	1.97122152121832	0.144951717333687	0	0
ASV2351	50	50	0.02	0	0
ASV1928	44	44	0.0227272727272727	0	3.0309546078302e-15
ASV997	52	52	0.0192307692307692	0	1
ASV1421	45	45	0.0222222222222222	0	1.74279889950236e-15
ASV523	1	0.983738753675929	0.0847108371220939	0	0
ASV1711	50	50	0.02	0	0
ASV2550	45	45	0.0222222222222222	0	1.69228298937186e-15
ASV15	28	28	0.0357142857142857	0	3.69594920603252e-16
ASV276	1	0.985184366143778	0.338297340155106	0	0
ASV2259	50	50	0.02	0	0
ASV937	2	1.98373875367593	0.504098636046188	0	0
ASV253	1	0.985184366143778	0.0187926400735248	0	0
ASV895	52	52	0.0192307692307692	0	0.999999999999999
ASV2271	2	2	0.5	0	0
ASV324	28	28	0.0357142857142857	0	2.89381180493684e-16
ASV432	28	28	0.0357142857142857	0	2.72509655821191e-16
ASV342	2	1.97122152121832	0.0338199770797262	8	0
ASV4666	45	45	0.0222222222222222	0	1.79331480963287e-15
ASV1075	52	52	0.0192307692307692	0	1
ASV2301	50	50	0.02	0	0
ASV1369	24	24	0.0416666666666667	0	0
ASV916	3	3	0.333333333333333	0	0
ASV243	2	1.97079512675294	0.0198979863198957	12	0
ASV1842	44	44	0.0227272727272727	0	2.85414892237343e-15
ASV1881	44	44	0.0227272727272727	0	3.00569665276494e-15
ASV1883	44	44	0.0227272727272727	0	2.90466483250394e-15
ASV998	52	52	0.0192307692307692	0	0.999999999999999
ASV441	1	0.985184366143778	1.0150384378451	0	0
ASV2266	6	6	0.166666666666667	0	0
ASV438	1	0.985610760609162	0.0724713794565561	0	0
ASV1535	4	4	0.25	0	0
ASV1851	44	44	0.0227272727272727	0	2.90466483250394e-15
ASV32	2	1.98561076060916	0.112550683311801	0	0
ASV156	3	2.9564058873621	0.0241598639216875	59	0
ASV1073	52	52	0.0192307692307692	0	1
ASV131	2	1.97122152121832	0.0461190574725826	8	0
ASV238	28	28	0.0357142857142857	0	2.87802558302105e-16
ASV334	28	28	0.0357142857142857	0	2.93426399859603e-16
ASV3689	45	45	0.0222222222222222	0	1.74279889950236e-15
ASV348	4	3.95683228182749	0.0184439602662916	6.5	0
ASV1014	3	2.9564058873621	0.202937421416788	3	0
ASV236	28	28	0.0357142857142857	0	2.83264019501318e-16
ASV2283	50	50	0.02	0	0
ASV256	1	0.983738753675929	0.169421674244188	0	0
ASV36	3	2.98561076060916	0.0184381968367462	0	0
ASV403	2	2	0.5	0	0
ASV4597	45	45	0.0222222222222222	0	1.79331480963287e-15
ASV382	2	2	0.5	0	0
ASV1834	44	44	0.0227272727272727	0	2.92992278756919e-15
ASV1387	24	24	0.0416666666666667	0	0
ASV2254	6	6	0.166666666666667	0	0
ASV212	28	28	0.0357142857142857	0	3.15132454993804e-16
ASV154	3	2.97122152121832	0.027410787398477	11	0
ASV1395	13	13	0.0769230769230769	0	0
ASV1125	2	2	0.5	0	0
ASV884	1	0.985610760609162	0.0780461009532142	0	0
ASV3261	4	4	0.25	0	0
ASV4656	45	45	0.0222222222222222	0	1.69228298937186e-15
ASV2347	50	50	0.02	0	0
ASV47	1	0.983738753675929	0.338843348488376	0	0
ASV970	15	15	0.0666666666666667	0	0
ASV76	2	1.97122152121832	0.0676399541594523	0	0
ASV993	52	52	0.0192307692307692	0	1
ASV220	1	1	1	0	0
ASV2343	50	50	0.02	0	0
ASV310	5	4.94201664797126	0.0298302452075527	20.5	0
ASV329	2	2	0.5	0	0
ASV808	5	5	0.2	0	0
ASV1402	44	44	0.0227272727272727	0	2.98043869769969e-15
ASV3250	5	5	0.2	0	0
ASV911	5	5	0.2	0	0
ASV1367	7	7	0.142857142857143	0	0
ASV919	52	52	0.0192307692307692	0	0.999999999999999
